track,artist,key,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Original Prankster,The Offspring,D,0.6734279918864098,0.8773437892726084,0.8941384042344638,0.03453981385729059,0.0005428822292350158,0.27129240545249567,0.9726720647773279,0.6730145922825485,0.10097719869706841,2001.0,9,True
Dd/mm/yyyy,Crash of '64,D,0.21399594320486814,0.9366611370833962,0.894358949225642,0.07642192347466391,0.0006272196878647564,0.17290150661063852,0.152834008097166,0.6650743367456873,0.17556657783042148,2009.0,0,False
Poslední Zprávy,Jiří Korn,D,0.6369168356997972,0.6008646257477503,0.7127769064889237,0.047569803516028956,0.5732926200275902,0.3830070718458543,0.6892712550607287,0.6357980827858745,0.10041012733195144,2009.0,0,False
Psycho,Puddle Of Mudd,C#/Db,0.5811359026369168,0.897451364801689,0.9113409135463634,0.05718717683557394,0.004747706952351374,0.26514297427487965,0.4686234817813765,0.5777957080443225,0.0958967525417037,2008.0,17,True
Pinch Me,Barenaked Ladies,G,0.6896551724137931,0.8572362137435278,0.89705449911782,0.03857290589451913,0.015159367023678174,0.03761402070308497,0.8036437246963564,0.4371220699677714,0.13266854209850953,2001.0,21,True
Pretty Wings,Maxwell,A,0.5709939148073022,0.3997888704569446,0.7411046853558125,0.06907962771458118,0.2530110807071226,0.07102593010146561,0.20242914979757087,0.5297828349279555,0.14518458197611292,2009.0,23,True
Dream On,Depeche Mode,A#/Bb,0.8225152129817445,0.5616548534660432,0.7666879043324838,0.04260599793174768,0.27208741063530095,0.11550681561955521,0.638663967611336,0.5867445410743185,0.12058681275293653,2001.0,10,True
Honky Tonk Badonkadonk,Trace Adkins,B,0.5436105476673428,0.9436987885185742,0.8680160752793569,0.11168562564632886,0.4006016333093444,0.2108229988726043,0.6295546558704453,0.5673660998766785,0.11042641397690259,2006.0,20,True
Welcome To My Life,Simple Plan,C#/Db,0.42697768762677485,0.8582415925199818,0.8871789845128406,0.09958634953464322,0.013452537503788534,0.048887977862047766,0.49696356275303644,0.7942776980594053,0.09398183792320601,2005.0,18,True
PW 004 - Teil 21,Point Whitmark,C#/Db,0.6217038539553753,0.6169506861710148,0.6759949029602038,0.8459152016546019,0.12550087539772015,0.5428922824638721,0.3400809716599191,0.5135905817199914,0.03466587701115388,2004.0,0,False
K'khana,Random Rab,D#/Eb,0.665314401622718,0.5013321268788015,0.7375024504999019,0.03671147880041365,0.5853408284032817,0.0929589013016296,0.3714574898785426,0.6600956314841218,0.17819859836146482,2009.0,0,False
Take Me There,Rascal Flatts,E,0.5060851926977687,0.8572362137435278,0.8880121544795138,0.03867631851085833,0.004777827473290604,0.08475965973147484,0.32793522267206476,0.38498778245900367,0.1235021221991906,2007.0,20,True
Yhtenä iltana,Vesa-Matti Loiri,E,0.3935091277890467,0.33242849243452466,0.7262056459517741,0.03940020682523268,0.5381520122651564,0.0712309111407195,0.2408906882591093,0.7762287453754428,0.14363784424045012,2007.0,0,False
Storm in a Teacup,Red Hot Chili Peppers,C,0.5760649087221095,0.9778816669180113,0.9346206626151734,0.06163391933815926,0.07519960542920784,0.059751972942502826,0.3532388663967611,0.47168418688024066,0.10291185470338565,2006.0,0,False
Soleil cherche futur,Hubert-Félix Thiéfaine,C,0.5933062880324543,0.8461770472025334,0.8476034110958635,0.05698035160289556,0.7118470163480433,0.17187660141436917,0.38866396761133604,0.41383768320580944,0.12953607738624026,2009.0,0,False
Breathe,Fabolous,A#/Bb,0.7231237322515213,0.9105212888955914,0.8614242305430307,0.29162357807652534,0.3413646087955275,0.2917905093778826,0.5161943319838057,0.3806371459090722,0.12467328003158623,2005.0,20,True
Too Little Too Late,JoJo,F#/Gb,0.3995943204868154,0.8210425777911827,0.8928396392864144,0.04177869700103413,0.0030308372588153253,0.1708516962180998,0.5151821862348178,0.37942685291731043,0.10225347941960321,2007.0,22,True
Rampa Pa Mão,Xuxa,A#/Bb,0.7150101419878296,0.8160156839089125,0.8556410507743579,0.06215098241985523,0.47389490092813474,0.34816029517269653,0.978744939271255,0.7146963494079194,0.05511795479222189,2000.0,0,False
Don't Forget About Us,Mariah Carey,A#/Bb,0.7099391480730223,0.5274719750666063,0.8312830817486767,0.040847983453981385,0.042368237605448306,0.08373475453520551,0.39068825910931176,0.6581197364862078,0.10735366696278749,2006.0,21,True
If I Can't,50 Cent,B,0.9046653144016228,0.6300206102649172,0.936507547539698,0.31230610134436404,0.24497894178999488,0.004304601824331251,0.8481781376518218,0.4308230450788295,0.08898085085381503,2003.0,8,True
"Folge 2: Die Tiere auf dem Bauernhof / Die Ponys auf dem Pferdehof, Kapitel 7",Willi wills wissen,F,0.6237322515212982,0.46916000603227254,0.6465889041364438,0.8665977249224406,0.7600398498508095,0.6628061904273854,0.5242914979757085,0.47035469836656296,0.03791333530747212,2007.0,0,False
"Forth Eorlingas / Isengard Unleashed (From ""The Lord of the Rings: The Two Towers"")",The City of Prague Philharmonic Orchestra,G,0.14908722109533468,0.3957673553511285,0.7604391295824348,0.03547052740434333,0.7921684055193204,0.1954494209285641,0.03674089068825911,0.36306955975592425,0.24366104037113812,2004.0,0,False
One Me,R. Kelly,G,0.7799188640973631,0.3937565977982204,0.814325622426975,0.040847983453981385,0.19879414301651055,0.10730757404940043,0.4109311740890689,0.5876568452612904,0.1072085677623137,2000.0,0,False
Messe a 16: Cum Sancto Spiritu,Carl Friedrich Christian Fasch,B,0.35699797160243407,0.12330970693208665,0.4318761027249559,0.03722854188210962,0.996987947906077,0.15855283386286767,0.22773279352226722,0.47564056131921945,0.08293357022998718,2009.0,0,False
Pneumonia Hawk,Cancer Bats,D,0.1713995943204867,0.9145428040014074,0.8868114095275436,0.06845915201654601,2.7620517701272923e-05,0.3830070718458543,0.3461538461538462,0.43219379358086274,0.10335899713749877,2006.0,0,False
A bisserl Z'friedenheit,Die Mayrhofner,F,0.5172413793103449,0.5485849293721409,0.8609096255636149,0.02647362978283351,0.5742966373922311,0.272317310648765,0.5688259109311742,0.45763286862361263,0.06450794590859739,2005.0,0,False
Picadinho de Macho,Sandra De Sá,G,0.6622718052738337,0.6843110641934348,0.7569594197216232,0.15718717683557396,0.031123243121469503,0.07871271907348572,0.5192307692307693,0.4522232257058897,0.07288520382982924,2001.0,0,False
Unwell,matchbox twenty,A,0.4482758620689655,0.7928919720504699,0.872059400117624,0.03588417786970011,0.04578189664522759,0.3163882340883469,0.4423076923076923,0.37127112855237043,0.10903168492745041,2004.0,54,True
Taking a traing,IU,G,0.5121703853955375,0.41688030965666306,0.8345177416192903,0.03174767321613237,0.7269072768176578,0.14420416111509687,0.42611336032388664,0.6122890583095324,0.10212318625999409,2009.0,0,False
Urd The One - Pocket Sun Mix,Real-XS,F#/Gb,0.6805273833671399,0.48926758156135314,0.7096402666143893,0.027404343329886248,0.7479916414751179,0.097058522086707,0.521255060728745,0.45834804175510824,0.11985638140361268,2004.0,0,False
"Steady, As She Goes",The Raconteurs,A,0.5314401622718053,0.5767355351128537,0.8864928445402862,0.12409513960703206,0.013251734030860341,0.09090909090909091,0.5435222672064778,0.5669534999931234,0.09817392162669036,2006.0,20,True
I Will Always Love You - Live @ HMH,Ilse DeLange,G#/Ab,0.3630831643002028,0.3535414467400592,0.7510292099588316,0.04519131334022751,0.9297187844751325,0.8165419698677873,0.2793522267206478,0.3899114744027617,0.11762560458000199,2007.0,0,False
Yhden Tähden Hotelli,Jorma Kaariainen,C,0.27079107505071,0.620972201276831,0.8435600862575965,0.032678386763185116,0.129516944856284,0.37890745106077695,0.6467611336032388,0.33358700585433393,0.10382637449412695,2007.0,0,False
El MZ (En Vivo),El Komander,C,0.8012170385395538,0.5847785653244859,0.7529405998823759,0.10548086866597725,0.2861436537402744,0.4783232550989034,0.9736842105263157,0.5439900242517043,0.08164988648702004,2006.0,0,False
"Das gefrorene Licht - Island-Krimi, Kapitel 121",Yrsa Sigurðardóttir,G,0.7302231237322515,0.22284220580103553,0.5378847284846108,0.9875904860392968,0.7620478845800914,0.1411294455262888,0.5172064777327935,0.5457825415235938,0.09270950547823513,2007.0,0,False
Unafraid To Linger,LFO,F,0.44117647058823534,0.4872568240084451,0.657959223681631,0.026783867631851085,0.014356153131965402,0.07451060776878139,0.18522267206477733,0.4355037615356051,0.12808854012437076,2003.0,0,False
Telefon Imas Bar Ponekad Javi Se,Osman Hadzic,B,0.4918864097363083,0.620972201276831,0.768501274259949,0.03733195449844881,0.006374215083069736,0.045710771753612794,0.6376518218623481,0.6404192014816921,0.11331359194551378,2005.0,0,False
About You Now,Miranda Cosgrove,F#/Gb,0.4959432048681542,0.868295380284522,0.9051901587923936,0.1344364012409514,0.005601121712296194,0.5972122578661474,0.6659919028340081,0.756341430988085,0.08598015990524134,2009.0,4,True
In Da Wind,Trick Daddy Featuring Cee-Lo & Big Boi,C,0.9878296146044625,0.5847785653244859,0.9051656537933738,0.18614270941054809,0.12048078857451532,0.040176283693758336,0.6973684210526315,0.5226173502835478,0.12048810581383873,2002.0,18,True
Forever & Always,Taylor Swift,A#/Bb,0.6166328600405679,0.8210425777911827,0.8761517349539305,0.05956566701137539,0.07550081063860013,0.0929589013016296,0.5506072874493928,0.5870012698907527,0.10313542592044221,2009.0,3,True
Cash Rules.,Qx3rd,C#/Db,0.708924949290061,0.695370230734429,0.7810968437561263,0.19338159255429163,0.6435738355524575,0.08373475453520551,0.715587044534413,0.4123981680565171,0.09723669923995658,2009.0,0,False
Breathe,Taylor Swift Featuring Colbie Caillat,C#/Db,0.5050709939148074,0.484240687679083,0.8173642423054303,0.028231644260599795,0.3744971818286793,0.09603361689043764,0.17206477732793524,0.6782775330194518,0.12221893199091896,2008.0,1,True
King Without A Crown,Matisyahu,F,0.7068965517241379,0.8592469712964358,0.8682856302685747,0.19648397104446744,0.03503891084356927,0.07563800348467768,0.7044534412955465,0.42992907866446006,0.1016878886585727,2006.0,14,True
Wk Ln,Pierre,G,0.39655172413793105,0.5626602322424972,0.7569349147226033,0.03619441571871769,0.41465787641431784,0.09398380649789896,0.0751012145748988,0.6595134072039941,0.14166419899318924,2005.0,0,False
Number One Spot,Ludacris,F#/Gb,0.5496957403651116,0.9467149248479363,0.8934522642619094,0.390899689762151,0.034737705634176975,0.31126370810700016,0.5151821862348178,0.6725378101948847,0.12739117559964466,2005.0,16,True
Dem Boyz,Boyz N Da Hood,C#/Db,0.7931034482758621,0.6290152314884632,0.8590472456381101,0.16752843846949328,0.0016151727746715658,0.13498001434867274,0.29858299595141696,0.35995213841350765,0.11867189813443887,2005.0,12,True
J'deviens ouf (feat. Djaz),K Spécial,G,0.6997971602434077,0.8019403810385562,0.8974220741031169,0.282316442605998,0.12750891012700208,0.23029619760172187,0.6163967611336032,0.4263302907912291,0.12899664396407068,2001.0,0,False
Like You'll Never See Me Again,Alicia Keys,G,0.5699797160243408,0.657165837229176,0.8005048029798079,0.03247156153050672,0.1746977262651274,0.08475965973147484,0.27125506072874495,0.5859376790798106,0.14757328990228014,2008.0,24,True
Little Babe,R.L. Burnside,G#/Ab,0.6795131845841785,0.32941235610516256,0.7711233091550675,0.048086866597724924,0.9216866455580047,0.09603361689043764,0.6892712550607287,0.42718758166039367,0.06279044516829534,2003.0,0,False
U And Dat,E-40 Featuring T-Pain & Kandi Girl,F#/Gb,0.8701825557809331,0.48222993012617493,0.815795922368163,0.2864529472595657,0.02419552330544685,0.1062826688531311,0.33299595141700405,0.4584076395160662,0.09198154180238871,2006.0,25,True
Johnny Cash,Jason Aldean,G#/Ab,0.6348884381338743,0.8562308349670738,0.8974955891001763,0.04788004136504654,0.008131245471191423,0.1134570052270165,0.7074898785425101,0.5138152194343715,0.08598015990524134,2007.0,16,True
Me And My Gang,Rascal Flatts,G,0.6369168356997972,0.900467501131051,0.9071750637129974,0.0421923474663909,0.07781005057727435,0.02675002562262991,0.618421052631579,0.4985352704133793,0.0995163359984207,2006.0,16,True
"Sonata for Solo Violin, WV 83: II. Andante Cantabile",Erwin Schulhoff,A,0.23427991886409738,0.052128889559141404,0.4643452264261909,0.050879007238883146,0.9819276874364625,0.2538690171159168,0.06700404858299594,0.48404384561429253,0.14157190800513278,2003.0,0,False
"Music for the Royal Firework, HWV 351, La Rejouissance: Menuett, Trio, Da Capo, Trio, Da Capo",Academy of St. Martin in the Fields,D,0.48884381338742394,0.15045493389634543,0.6264948049402077,0.05232678386763185,0.9287147671104915,0.1042328584605924,0.44635627530364375,0.533991353740218,0.1470994965946106,2002.0,0,False
Lgm. Bunga Anggrek,Tuti Maryati,A#/Bb,0.449290060851927,0.4983159905494394,0.80391099784356,0.032264736297828334,0.1184727538452334,0.2917905093778826,0.45546558704453444,0.5159882454877619,0.12884512881255553,2006.0,0,False
"Clarinet Sonata, FP 184: Allegro tristemente: Allegretto - Tres calme - Tempo allegretto",Francis Poulenc,A,0.1511156186612576,0.019554617202030868,0.464810821407567,0.04157187176835574,0.9879517916243084,0.06600389463974583,0.03603238866396761,0.32372586863736585,0.14854703385648013,2000.0,0,False
Dulcis Amor,Qntal,D,0.4259634888438134,0.6300206102649172,0.8716428151342873,0.03681489141675284,0.4076297548618311,0.2589935430972636,0.3684210526315789,0.9170628389622656,0.1792912841772777,2005.0,0,False
"Das Dreimäderlhaus: Act Two: Duet: Dear, yyou do seem",Franz Schubert,A,0.44117647058823534,0.0689187151259237,0.44927465202901384,0.046845915201654605,0.9799196527071806,0.1708516962180998,0.3775303643724696,0.4423666729320723,0.10044418122594019,2003.0,0,False
Kur Të Vjen Pleqëria,Fisniket,G,0.6389452332657201,0.6571658372291759,0.8503724759851009,0.03412616339193382,0.23293073341430334,0.07307574049400431,0.9757085020242915,0.7708236869008707,0.09033659066232357,2002.0,0,False
Over You,Daughtry,D#/Eb,0.4290060851926978,0.9225858342130396,0.9345471476181141,0.04250258531540848,0.017067000016496005,0.08475965973147484,0.5738866396761133,0.7154619514140715,0.09303425130786695,2008.0,25,True
IM STADT´N WINKL,Aschberger Stub'nmusi,D,0.6825557809330628,0.42190720353893324,0.7138796314448147,0.05491209927611169,0.9257027150165686,0.10730757404940043,0.5516194331983806,0.44519527435600037,0.0859145197907413,2008.0,0,False
I Miss You,Blink-182,B,0.6734279918864098,0.7808274267330216,0.837874926485003,0.035056876938986556,0.0010328427031798064,0.06907861022855387,0.6002024291497975,0.5042887465673982,0.10408301253578127,2004.0,20,True
You'll Never Walk Alone,Timo Holstein,C,0.4604462474645031,0.3555522042929673,0.6375465594981375,0.0281282316442606,0.46987883146957093,0.38403197704212366,0.24696356275303644,0.3429117632226801,0.08741486526502815,2009.0,0,False
Never Say Die - Hftg,Overkill,C,0.4259634888438134,0.899462122354597,0.7517153499313859,0.05646328852119959,1.0753025975304729e-05,0.06374910320795327,0.4817813765182186,0.5086806431056852,0.09420590267495806,2002.0,0,False
Symphony No. 1 in D major D82: III. Menuetto (Allegro) & Trio,Wiener Philharmoniker,D,0.411764705882353,0.04448801085809078,0.4765732209370711,0.03371251292657704,0.9869477742596674,0.3532848211540433,0.2702429149797571,0.4480376291093803,0.11537755404204916,2005.0,0,False
Pieces Of Me,Ashlee Simpson,D,0.539553752535497,0.8069672749208263,0.8929131542834737,0.05894519131334023,0.058633318912631925,0.097058522086707,0.7682186234817814,0.399685507199868,0.09924637251998816,2004.0,21,True
This Is The Night,Clay Aiken,B,0.5354969574036511,0.5586387171366812,0.7950156831993727,0.027714581178903828,0.1516053268783852,0.28769088859280517,0.3765182186234818,0.4540294963072311,0.09666025071562531,2003.0,16,True
My Time,"LO, LQ",G,0.5608519269776876,0.6823003066405267,0.7136100764555968,0.4177869700103413,0.13955711850269364,0.3153633288920775,0.645748987854251,0.4001118604128751,0.10168097917283586,2003.0,0,False
À la recherche du qès,Armand Amar,A#/Bb,0.18864097363083165,0.2570250842004725,0.6207606351695745,0.03329886246122027,0.9176705760994409,0.07902019063236651,0.06336032388663967,0.36433945050864397,0.07914322376863095,2004.0,0,False
Was sag' ich jetzt?,Luxuslärm,A#/Bb,0.41886409736308317,0.6571658372291759,0.8463781611448735,0.038262668045501554,3.083337326812401e-05,0.07358819309213899,0.5151821862348178,0.7885471441211394,0.08234132859540026,2008.0,0,False
FSU War Chant w/ Groove,FSU Marching Chiefs,D#/Eb,0.36511156186612576,0.43296637007992755,0.703906096843756,0.03474663908996897,0.157629431066231,0.09603361689043764,0.2540485829959514,0.4756359768760688,0.023788372322574275,2009.0,0,False
Can't Stay,Dave Hollister,B,0.4148073022312373,0.4178856884331171,0.8080523426779063,0.04239917269906929,0.004898309557047518,0.12985548836732602,0.041700404858299595,0.5442238308523856,0.17819218241042348,2000.0,4,True
Used To Love U,John Legend,G,0.6703853955375254,0.7959081083798321,0.8812732797490688,0.0861427094105481,0.034838107370641073,0.38608178743466237,0.6649797570850203,0.4033484772772076,0.09600236896653835,2004.0,13,True
Trip,Nils Petter Molvær,F,0.40770791075050716,0.7094455336047855,0.7855567535777298,0.1127197518097208,0.270079375906019,0.21389771446141237,0.3259109311740891,0.38743129065828025,0.18158128516434707,2000.0,0,False
Estoy Más Soloh Que Ayer Pero Menos Que Mañana,PXNDX,D#/Eb,0.6531440162271805,0.8924244709194188,0.8481425210742991,0.06773526370217167,0.018974633009313836,0.012196371835605208,0.6052631578947368,0.4860610006005621,0.08134734971868524,2006.0,0,False
As Good As I Once Was,Toby Keith,F,0.6896551724137931,0.8703061378374302,0.8889923544403058,0.040641158221303,0.26706732381209614,0.09193399610536027,0.6538461538461539,0.5458925681592086,0.10437913335307474,2005.0,20,True
Qjims7,Dennis Warren,C#/Db,0.295131845841785,0.6461066706881817,0.6911634973534599,0.14788004136504654,0.002739672223069445,0.17700112739571594,0.34311740890688264,0.4381260630177556,0.19174119040568552,2008.0,0,False
Kapitel 17 - Artemis Fowl - Die Rache,Eoin Colfer,D,0.781947261663286,0.41889106720957114,0.6582287786708487,0.9441571871768356,0.5471881685469251,0.6095111202213795,0.6619433198380567,0.46734730365976096,0.05155117954792222,2008.0,0,False
Amazing,Kanye West Featuring Young Jeezy,G#/Ab,0.5963488843813387,0.552606444477957,0.7923201333071945,0.0563598759048604,0.21686645558004788,0.0436609613610741,0.5020242914979757,0.6699384309284874,0.10955779291284178,2009.0,5,True
Zjoči se,Marijan Novina,G,0.5709939148073022,0.833107123108631,0.8482650460693981,0.032264736297828334,0.13052096222092496,0.07943015271087425,0.8097165991902835,0.6136964823567707,0.0984433915704274,2009.0,0,False
Introduction,MJ Cole,F#/Gb,0.8356997971602436,0.694364851957975,0.7725936090962555,0.09100310237849017,0.017669410435280582,0.09808342728297634,0.8218623481781377,0.6150947375177074,0.08701312802290002,2000.0,0,False
After the Garden - Live,"Crosby, Stills, Nash & Young",D,0.4878296146044625,0.4973106117729854,0.7476230150950793,0.030403309203722854,0.10140445864633701,0.9538792661678795,0.43724696356275317,0.418293761948205,0.10143125061691838,2008.0,0,False
Summer Nights,Lil Rob,A#/Bb,0.4787018255578093,0.6712411400995324,0.875857674965693,0.21923474663908998,0.3594369213590648,0.09090909090909091,0.3967611336032389,0.3750670474810778,0.12477198697068406,2005.0,14,True
Czarodziejska Góra,Fzhut,C,0.6105476673427992,0.2680842507414668,0.6690844932366202,0.03019648397104447,0.3202802441380672,0.06272419801168393,0.409919028340081,0.4579996240756617,0.06993090514263153,2001.0,0,False
A Ttir El-Lqefs,Djamel Allam,C,0.6612576064908723,0.7154778062635097,0.819226622230935,0.030610134436401242,0.25803116753032745,0.08475965973147484,0.8663967611336032,0.5819583824250788,0.13387276675550291,2000.0,0,False
Wait (The Whisper Song),Ying Yang Twins,G,0.9462474645030426,0.5113859146433418,0.6747696530092138,0.358841778697001,0.0011232042659974932,0.08988418571282157,0.6022267206477733,0.46769113689605696,0.08035386437666568,2005.0,22,True
Top Back,T.I.,D,0.6054766734279919,0.6772734127582566,0.8575769456969221,0.31023784901758017,0.010340083673401545,0.37070820949062216,0.667004048582996,0.7338501528911792,0.131312802290001,2007.0,20,True
"Dear, Buzz Mqueen",Mani Spinx,G,0.7302231237322515,0.4772030362439048,0.8130268574789257,0.04115822130299897,0.43172617161321425,0.07666290868094702,0.5931174089068826,0.6879415391809435,0.07484601717500741,2006.0,0,False
Kapitel 26 - Tqs Total Quality Selling,Ulrich Dietze,A,0.6906693711967545,0.33343387121097867,0.5454812781807488,0.9896587383660806,0.6154613493425106,0.17700112739571594,0.6417004048582996,0.46448661113377865,0.05396949955581878,2008.0,0,False
Růžový Palouček,PZS,D,0.3823529411764706,0.8833760619313326,0.8814693197412271,0.054188210961737336,0.034536902161248786,0.07389566465101978,0.6477732793522267,0.6752747227558005,0.12126443588984306,2007.0,0,False
Springfield (DFA Remix),Arthur Russell,B,0.7535496957403651,0.6068968984064745,0.6981719270731228,0.06008273009307136,0.0036934887194783614,0.07574049400430462,0.3451417004048583,0.5011988318838853,0.2263942355147567,2002.0,0,False
Breathe (2 AM),Anna Nalick,D,0.39148073022312374,0.45005780927964606,0.8092530876298765,0.02874870734229576,0.4186739458728817,0.07051347750333095,0.29048582995951416,0.7786080713706109,0.1300365215674662,2006.0,34,True
Too Bad,Nickelback,A#/Bb,0.6064908722109533,0.8079726536972804,0.8706626151734953,0.04012409513960703,0.0030509176061081444,0.13088039356359538,0.291497975708502,0.5869233343571924,0.10655068601322674,2002.0,20,True
I'll Take That As A Yes (The Hot Tub Song),Phil Vassar,G,0.6622718052738337,0.7597144724274869,0.9058272887669084,0.029369183040330923,0.05351283035296301,0.49779645382802096,0.5971659919028339,0.42105818116802446,0.09367288520382984,2005.0,5,True
Just A Baby Boy,Snoop Dogg Featuring Tyrese & Mr. Tan,F#/Gb,0.8681541582150102,0.7164831850399637,0.8915163693393452,0.21613236814891418,0.04658511053694035,0.34406067438761917,0.7469635627530364,0.4347060684273985,0.10939344585924392,2001.0,4,True
Da Je Moja Mandolina Znala,Kemal Monteno,C,0.37931034482758624,0.5908108379832102,0.7933983532640658,0.02843846949327818,0.4277101021546504,0.18520036896587067,0.4979757085020244,0.4811693997588583,0.10035830618892509,2009.0,0,False
Holla At Me,"DJ Khaled Featuring Lil Wayne, Paul Wall, Fat Joe, Rick Ross & Pitbull",G,0.46957403651115626,0.7486553058864927,0.8557635757694569,0.43536711478800416,0.0015850522537323368,0.36353387311673674,0.5576923076923077,0.45521686708323983,0.12423354061790545,2006.0,4,True
Hero,Enrique Iglesias,G,0.5892494929006085,0.6501281857939978,0.8606645755734169,0.04053774560496381,0.14357318796125748,0.08988418571282157,0.1477732793522267,0.696647396723957,0.1225214687592538,2002.0,34,True
Uusi ihminen,Sara,C,0.579107505070994,0.6642034886643542,0.8499803960007841,0.031230610134436405,0.01074169061925793,0.10525776365686175,0.1882591093117409,0.5498535270413379,0.11072944427993289,2008.0,0,False
"Bin ich nur glücklich, wenn es schmerzt",Böhse Onkelz,E,0.5304259634888439,0.4963052329965314,0.780141148794354,0.02688728024819028,0.6576300786574312,0.10730757404940043,0.15890688259109312,0.403710648286106,0.1581679992103445,2001.0,0,False
No Matter What They Say,Lil' Kim,C#/Db,0.7535496957403651,0.7737897752978434,0.8096941776122328,0.3360910031023785,0.026303959771192875,0.12063134160090193,0.6538461538461539,0.4863268983032976,0.11590810383969995,2000.0,10,True
Heavy,Oh No,A,0.11764705882352942,0.4782084150203588,0.8028327778866888,0.040434332988624616,1.5773112798509546e-05,0.043968432919954906,0.4949392712550607,0.813756997006359,0.048201559569637745,2007.0,0,False
It Only Hurts When I'm Breathing,Shania Twain,C#/Db,0.3265720081135903,0.5837731865480319,0.8730641050774357,0.030610134436401242,0.383533338110448,0.11755662601209389,0.43218623481781376,0.3513746452787112,0.0903760734379627,2004.0,7,True
PW 013 - Teil 07,Point Whitmark,G,0.6724137931034482,0.5928215955361181,0.5606253675749853,0.9855222337125129,0.8122487528121397,0.3891565030234704,0.29453441295546556,0.36517840360520615,0.03696870990030599,2007.0,0,False
Demagogue,Urban Dance Squad,D,0.6521298174442192,0.9808978032473733,0.8470888061164477,0.06442605997931748,0.011846109720362992,0.6382084657169212,0.694331983805668,0.4346923150979467,0.11365116967722833,2006.0,0,False
Nothin' To Die For,Tim McGraw,A#/Bb,0.4878296146044625,0.7858543206152917,0.8597578906096843,0.029782833505687695,0.05401483903528349,0.05800963410884494,0.3937246963562753,0.7019011685745591,0.11711232849669334,2009.0,11,True
Come Home Soon,SHeDAISY,A#/Bb,0.4391480730223124,0.414869552103755,0.8290531268378749,0.024922440537745606,0.660642130751354,0.08076252946602441,0.26720647773279355,0.42050346354680035,0.1113937419800612,2005.0,7,True
Night Of The Hunter,Thirty Seconds To Mars,D#/Eb,0.528397565922921,0.9044890162368672,0.8958292491668299,0.09141675284384695,0.007338071753125062,0.37685764066823824,0.26619433198380565,0.5316166121882006,0.16012881255552266,2009.0,0,False
No Me Doy Por Vencido,Luis Fonsi,D#/Eb,0.3144016227180528,0.6621927311114462,0.8494412860223485,0.10444674250258533,0.4447783973535468,0.6043865942400328,0.41194331983805665,0.7920450742450569,0.11008439443292864,2008.0,9,True
